SID,Grade,late_mins,leave_early_mins,duration,duration_pct,present_sessions,joined_sessions,duration_std,score_avg_1,score_avg_2,score_avg_1_pctile,score_avg_2_pctile,quiz_completion_pct,has_quiz_data,called_on_days,response_pct,success_call_days,call_pctile,days_to_end,dropout
23003717,Grade 6,7.288,2.96,49.32,82.77404212,120,73,13.64681222,10.81669237,31.51636364,32.30357143,33.90178571,24.17028171,1,1,50,1,57.26494855,2,FALSE
23003718,Grade 4,7.290909091,4.136363636,50.08181818,81.47749311,104,54,14.8405172,24.07432009,44.95392292,44.69981608,48.01213147,41.21761178,1,0,0,0,29.72339359,3,FALSE
23003722,Grade K,15.76,17.1,26.58,44.75116907,30,13,21.03455854,0,0,17.91245662,17.91245662,21.82539683,1,0,0,0,23.42091408,170,TRUE
23003742,Grade 4,16.94559585,22.56994819,21.73316062,35.45049445,186,89,21.05746717,39.05001579,60.27723214,60.84603258,59.21441332,61.65975836,1,0,0,0,29.72339359,3,FALSE
23003752,Grade 3,5.1,11.1,43.85,72.52945412,19,11,17.75350225,13.40909091,26.81818182,28.125,31.35775862,33.10810811,1,2,50,2,43.0990238,232,TRUE
23003787,Grade 6,11.57216495,11.86340206,41.44845361,64.0952083,294,150,24.77975173,33.87720744,56.66215733,55.78571429,47.65178571,59.21650009,1,0,0,0,35.32994116,0,FALSE
23003807,Grade 3,5.101910828,5.401273885,49.8089172,82.57282845,149,88,13.32778751,59.63855389,89.96181667,77.98842891,87.27699152,66.55270768,1,2,33.33333333,2,37.20630767,3,FALSE
23003813,Grade 6,24.69902913,6.048543689,27.42718447,48.04285092,69,63,17.32537635,2.594924242,5.708833333,20.90029762,19.83779762,18.37685639,1,4,100,4,75.79669814,2,FALSE
23003835,Grade 3,23.06301824,15.45605307,17.67993367,32.04274556,260,92,16.29825965,17.9500861,33.72144886,36.0193274,34.00187857,45.56875847,1,20,75,17,80.94415116,1,FALSE
23003836,Grade K,6.605263158,11.21052632,42.13157895,70.37759505,30,14,22.62403775,0,0,16.57608696,16.57608696,21.42857143,1,1,100,1,28.77358491,65,TRUE
23003857,Grade 2,19.52336449,2.682242991,38.06542056,63.02906198,95,54,15.6791359,7.120884857,17.39608333,25.05786399,24.83191888,40.76612903,1,2,100,2,52.23391698,37,TRUE
23003874,Grade K,7.895522388,0.731343284,50.26865672,85.23856026,66,32,8.340449246,75.97160494,93.8685726,79.69144998,82.34809498,80.68706388,1,6,33.33333333,6,31.90607755,1,FALSE
23003889,Grade K,4.702290076,2.053435115,52.86259542,88.74454324,126,33,10.26402482,,,,,,0,28,100,28,96.93396226,1,FALSE
23003895,Grade 6,9.454954955,5.013513514,45.54054054,75.78799511,209,129,15.23617022,18.80371599,59.77966721,47.83779762,51.05208333,31.45549332,1,4,50,4,60.32994116,9,FALSE
23003927,Grade 1,8.88961039,2.448051948,48.05844156,80.88046168,143,75,14.49959973,87.41557971,96.68721719,88.00192668,89.08365745,90.14492754,1,2,33.33333333,2,31.56507954,1,FALSE
23003943,Grade 2,4.179775281,2.056179775,54.04494382,89.50494945,86,51,12.4744376,26.04521774,49.89297196,54.73152945,49.83191888,53.49014337,1,2,50,2,36.74536035,22,FALSE
23003972,Grade 2,11.86440678,9.016949153,34.37288136,62.46502796,199,75,16.03363306,27.32274642,40.34825569,48.22835054,43.04864652,59.53784119,1,6,66.66666667,4,63.31382386,1,FALSE
23004038,Grade 4,4.923611111,1.381944444,53.61111111,88.83036464,139,77,12.66132877,22.88661094,34.47063853,44.38091172,39.29740082,49.49347385,1,2,0,0,51.4428506,1,FALSE
23004073,Grade 9-12,12.49777778,4.951111111,42.46222222,70.95701815,196,96,16.89012931,22.55247338,42.67315359,58.49918245,67.62416715,51.50272025,1,0,0,0,46.32717873,2,FALSE
23004086,Grade 2,4.734693878,0.275510204,55.2755102,91.53584552,96,43,8.213366792,19.67232437,33.2185,38.7424685,37.13835005,45.54659498,1,8,18.75,3,52.61492557,1,FALSE
23004091,Grade K,8.515625,8.8828125,42.2734375,71.00970232,110,31,19.76583979,13.7037037,33.63636364,31.64485099,33.75752705,31.08465608,1,6,33.33333333,4,40.40204616,2,FALSE
23004096,Grade 3,4.017857143,0.214285714,54.48214286,92.3928638,55,29,8.874869672,31.0036855,52.25892857,56.03448276,50.86206897,55.28255528,1,10,94.44444444,9,73.63991537,162,TRUE
23004127,Grade 2,21.59183673,12.50340136,26.19727891,43.38153963,94,53,19.82652142,17.94535842,41.13796875,40.36794151,45.85905066,35.68100358,1,8,50,8,52.61492557,18,FALSE
23004170,Grade 2,13.39583333,5.8125,41.17361111,68.17614438,125,55,16.50400666,47.35490233,67.72050152,75.35912414,70.1036041,70.99462366,1,15,96.42857143,14,82.01652567,1,FALSE
23004185,Grade 4,6.531791908,1.664739884,52.64739884,86.59880947,168,98,11.87323826,86.65694903,99.09814286,99.4423279,99.10141881,87.43663462,1,4,66.66666667,4,57.99114575,0,FALSE
23004229,Grade 1,8.615384615,7.2,42.38461538,71.90000153,55,28,19.59726727,,,,,,0,7,100,7,52.43445693,176,TRUE
23004240,Grade 6,12.83076923,13.30384615,34.62307692,56.78616464,219,125,16.26387872,11.26847944,20.88525568,29.19345238,30.13392857,26.5613802,1,5,50,5,61.84927818,1,FALSE
23004247,Grade 9-12,8.805460751,4.023890785,54.40614334,80.50188867,266,99,23.11174974,68.02054708,71.94599573,92.44855417,84.06833621,94.59459459,1,0,0,0,46.16051206,0,FALSE
23004267,Grade 9-12,12.24082569,5.362385321,47.30045872,72.52162212,379,160,22.29115798,65.19581536,76.68316892,89.17749854,91.87996277,85.77473577,1,0,0,0,53.57142857,0,FALSE
23004270,Grade 7,19.2,1.78,39.715,65.07759065,185,112,15.67104602,10.1903206,24.03266525,28.44634026,29.50006635,26.17867668,1,0,0,0,34.41778276,1,FALSE
23004293,Grade 6,6.324324324,3.126126126,45.38738739,82.06928183,100,45,16.86587257,0.825892857,8.409090909,20.4375,20.4375,16.12668581,1,0,0,0,35.32994116,163,TRUE
23004298,Grade 4,14.40909091,3.102272727,35.375,66.87405929,75,29,16.82315898,0,0,15.85260116,15.80979294,23.84504806,1,9,93.75,8,74.15128758,7,FALSE
23004327,Grade 3,16.42763158,11.34210526,33.05921053,54.50708206,110,61,21.9098797,34.36814148,69.59337121,62.84538818,66.59513903,48.08831763,1,0,0,0,18.51851852,1,FALSE
23004352,Grade 7,11.10377358,5.264150943,40.97641509,71.74483025,386,165,15.63076951,70.80958304,78.43970488,74.93734378,64.10852829,87.08489343,1,0,0,0,34.41778276,1,FALSE
23004356,Grade 3,4.269503546,2.773049645,53.04255319,88.27408462,133,67,14.33122083,26.39975224,55.23011364,48.03037986,48.10241103,49.39799375,1,14,50,14,65.32124602,2,FALSE
23004368,EFL K - 2,26,4.5,31.5,51.30883131,2,2,9.192388155,,,,,,0,11,100,11,92.3453997,231,TRUE
23004375,Grade 2,25.6,3.9,30.6,51.06830601,6,4,24.13020238,28.81022222,66.81678571,54.85781991,65.28436019,42.22222222,1,0,0,0,14.56521739,127,TRUE
23004403,Grade 4,9.104761905,3.647619048,48.96190476,79.85442883,99,60,14.17942972,18.07894118,32.51843434,41.13669207,41.22334628,38.83186348,1,1,50,1,46.86999044,16,FALSE
23004415,Grade 5,2.242774566,3.641618497,54.44508671,89.99595078,166,97,11.73514111,33.67606245,68.13455303,60.84558824,56.13011509,46.30633396,1,0,0,0,25.44946037,0,FALSE
23004418,Grade 2,6.308823529,5.294117647,44.17647059,78.5133142,66,27,12.71612113,4.841612903,12.5075,21.80232558,22.96511628,27.68817204,1,4,50,4,42.39753426,211,TRUE
23004455,Grade 8,12.69161677,8.817365269,37.48502994,63.68773055,276,183,19.06267718,5.186302231,15.57019886,29.09628342,28.99707707,26.6062658,1,14,50,14,67.56630916,0,FALSE
23004504,Grade 1,15.35338346,3.503759398,40.29323308,68.18882067,115,66,17.23007499,84.6009058,91.82882928,80.27653234,77.14748091,92.31884058,1,0,0,0,22.25138543,1,FALSE
23004511,Grade 9-12,16.19047619,6.838095238,40.46666667,64.26502038,94,57,15.76026324,55.81823698,66.44901561,82.8389344,79.023427,83.02653303,1,0,0,0,46.32717873,1,FALSE
23004523,Grade 1,10.6,7.42,41.14666667,69.49190377,127,64,18.62176927,73.42315217,87.53648715,65.42175346,68.72276541,83.43297101,1,15,46.66666667,14,54.08659142,1,FALSE
24000003,Grade 2,14.3164557,9.417721519,36.20253165,60.0344538,59,51,21.93661016,40.99962186,66.26075753,67.16677688,68.22072817,61.73387097,1,24,100,24,81.23237589,2,FALSE
24000004,Grade 4,12.89757412,14.00539084,28.68463612,52.04112494,240,108,20.26914193,42.33627,67.04058036,60.55373095,62.76315995,58.52182732,1,34,81.25,25,89.01217122,0,FALSE
24000017,Grade 1,12.43283582,4.873134328,41.87313433,70.73457337,119,63,17.04325397,67.27681159,77.525797,60.9136416,58.49313959,88.0615942,1,10,71.42857143,6,66.92235667,1,FALSE
24000041,Grade 2,20.6373057,11.77720207,27.58031088,45.72905537,122,69,19.85428758,58.36413889,80.3155347,83.9753481,83.25342592,72.90770609,1,14,100,14,66.04400289,1,FALSE
24000042,Grade 4,10.1754386,11.96491228,35.14035088,61.40556601,49,23,15.04806418,15.5864,29.97384615,40.79545455,40.91894977,34.82352941,1,3,75,2,68.58944746,218,TRUE
24000059,Grade 4,2.080291971,15.86861314,43.01459854,70.25447256,101,78,25.33510277,16.71633958,40.37348011,38.86495008,40.56300644,35.18312902,1,5,50,5,63.7548072,36,TRUE
24000060,Grade 1,3.24,8.7,47.92,80.71189129,130,80,20.05814367,48.7028442,62.92126812,44.55443316,42.42383319,77.13768116,1,5,20,2,40.32254648,1,FALSE
24000092,Grade 1,15.83783784,10.2027027,32.17567568,54.67123646,58,34,18.17295756,9.333333333,17.23076923,20.31835206,20.50561798,43.75,1,2,66.66666667,2,34.33819734,140,TRUE
24000095,Grade 7,7.453389831,4.521186441,48.43220339,79.85230185,218,122,15.86725723,85.12831,103.4442812,90.11699191,92.52947626,81.59624259,1,0,0,0,34.41778276,3,FALSE
24000096,Grade 1,11.12676056,1.781690141,46.05633803,77.88588836,134,65,14.94281043,64.79380435,80.35478073,57.01414398,57.92256374,80.26268116,1,17,41.17647059,14,59.23640416,1,FALSE
24000128,Grade K,11.85106383,3.829787234,43.97163121,73.78199929,122,33,18.17649316,46.20227513,66.97896104,56.39416207,51.7120841,65.74074074,1,23,50,23,59.97751786,3,FALSE
24000138,Grade 5,4.367346939,14.87755102,41.42857143,68.24123652,44,25,15.24248449,14.29136646,55.70868687,33.57843137,39.46078431,25.49689441,1,9,50,4,76.05277862,176,TRUE
24000152,Grade 3,15.54545455,11.18181818,33.45454545,55.66363742,18,15,19.40477917,19.039,49.36289773,42.41706161,47.1563981,38.88888889,1,0,0,0,18.51851852,1,FALSE
24000179,Grade 4,15.23255814,16.25581395,26.02325581,45.02162236,27,20,18.14031077,3.45,7.1875,19.31851025,19.34860572,24.84504806,1,0,0,0,29.72339359,172,TRUE
24000206,Grade 2,7.437037037,3.133333333,49.82962963,82.52938363,123,63,16.77264152,47.49306004,69.00669372,75.12445351,68.88983798,68.71415771,1,15,50,15,65.22362122,8,FALSE
24000239,Grade 5,12.43835616,8.246575342,39.90410959,65.75538219,63,42,18.81722348,11.5148191,29.42750214,23.4814578,19.19224211,32.82164073,1,1,50,1,36.71889043,18,FALSE
24000267,Grade K,24.88888889,9.444444444,25.11111111,42.29105786,5,3,17.84968098,0,0,19.24882629,19.24882629,22.22222222,1,0,0,0,12.26415094,254,TRUE
24000337,Grade K,1.872340426,1.191489362,56.56382979,94.86434659,92,23,7.923774639,69.15994709,89.53382151,77.37038171,76.43141457,76.52116402,1,18,100,18,75.47169811,8,FALSE
24000340,Grade K,12.70238095,12.71428571,34.26190476,57.70642267,63,20,20.08543142,49.52101852,71.34104895,58.11836599,58.66184425,63.95502646,1,15,43.33333333,13,52.43034805,92,TRUE
24000348,Grade 2,3.651515152,1.848484848,54.6969697,90.62594031,124,63,13.87068929,38.74436514,59.74519323,64.42007421,59.85387046,67.71505376,1,17,47.05882353,16,66.6366647,1,FALSE
24000354,Grade 7,2.680451128,2.691729323,55.14285714,91.06760698,257,127,11.43522717,43.90741995,84.6377299,61.51300274,66.00657872,46.71321947,1,7,50,7,63.9479841,1,FALSE
24000388,Grade K,1.675862069,3.862068966,54,90.74100533,136,40,13.81625452,58.52936508,79.85240642,66.19080425,66.87078996,71.0978836,1,3,50,1,53.39508808,1,FALSE
24000391,Grade K,17.46153846,6.230769231,35.53846154,60.09603316,12,5,14.83585401,0,0,19.24882629,19.24882629,22.22222222,1,2,50,2,35.09544239,239,TRUE
24000392,Grade K,3.891666667,5.066666667,50.66666667,84.96587551,110,30,16.7880176,74.42306878,92.614,80.96167585,80.72693407,79.89417989,1,17,44.11764706,15,54.08129144,2,FALSE
24000394,Grade K,9.085271318,10.72093023,39.7751938,66.76809002,99,27,20.04028767,82.9015873,97.00869565,89.88186365,86.83022045,85.44973545,1,18,47.22222222,17,55.02468767,1,FALSE
24000395,Grade 1,5.32,2.8,50.64,85.93523229,25,12,11.07504703,35.49583333,39.43365385,37.24678587,35.4412003,68.62318841,1,2,0,0,35.07910078,2,FALSE
24000403,Grade 3,11.45783133,11.62951807,32.84939759,59.2074737,245,97,19.27903467,26.81121205,61.91313718,51.77427162,56.5796146,43.5061923,1,26,79.6969697,21,89.6922658,1,FALSE
24000404,Grade K,7.836065574,3.581967213,48.20491803,80.88715471,118,32,13.30751265,79.85537037,95.51431818,81.41393652,81.66143601,83.5978836,1,21,47.61904762,20,58.20864993,15,FALSE
24000405,Grade K,4.290540541,3.513513514,51.71621622,86.75545132,136,33,15.53623832,84.17566138,98.50434783,93.40299041,92.46402327,85.44973545,1,28,50,28,65.75581974,1,FALSE
24000411,Grade 8,8.890909091,4.909090909,46.03636364,77.20820464,52,48,13.7058566,17.95537524,50.74557487,52.05286839,52.05755531,35.11594698,1,0,0,0,38.21848308,177,TRUE
24000412,Grade K,34.77777778,20.88888889,4.944444444,8.275446883,2,3,6.130657984,60.06338624,84.02809524,70.62155542,71.95601143,68.78306878,1,3,66.66666667,3,37.71987826,2,FALSE
24000439,Grade 1,14.40909091,4.954545455,39.18181818,66.49625348,20,20,17.20087585,78.93106884,88.41142399,76.4985775,75.93677975,86.88405797,1,1,0,0,30.02292101,31,TRUE
24000443,Grade 2,7.941860465,3.790697674,48.47674419,80.37331506,80,38,15.72388722,6.927722222,21.31050802,24.21102906,28.00249825,29.28315412,1,39,92.30769231,36,93.65794478,1,FALSE
24000455,Grade K,8.87804878,0.504065041,50.24390244,84.26463708,123,31,7.368899492,72.34715608,92.47532609,75.69529496,74.69381506,78.30687831,1,7,42.85714286,6,41.93506503,1,FALSE
24000457,Grade 9-12,11.25423729,9.338983051,45.81355932,68.74758576,199,85,23.57476081,24.91666893,37.05407734,60.09612608,55.45752603,51.40676391,1,0,0,0,46.29014169,18,FALSE
24000458,Grade 2,8.445086705,2.202312139,50.06936416,82.3788614,166,96,12.25816473,39.03133423,63.70085278,66.08481208,64.00584151,57.9390681,1,7,66.66666667,7,50.68048178,0,FALSE
24000465,Grade K,7.857142857,2.142857143,49.54545455,83.14650885,74,21,10.45862205,14.88518519,26.79333333,32.9359308,29.41480404,38.49206349,1,15,50,15,52.43034805,92,TRUE
24000469,Grade 1,4.35042735,3.957264957,51,86.13960304,109,62,14.38090209,89.8384058,97.2765857,90.60429271,90.10956857,92.31884058,1,18,50,18,64.57348281,1,FALSE
24000475,Grade 8,1.758364312,1.327137546,57.32713755,94.9835917,265,132,6.933912955,91.96566546,96.18782556,89.20363364,90.27067213,95.26965429,1,0,0,0,38.21848308,1,FALSE
24000476,Grade 2,3.533333333,6.053333333,50.86666667,84.21211344,69,34,15.79457085,20.05503405,40.29377417,43.0182042,42.7706749,45.93189964,1,1,0,0,43.5382648,109,TRUE
24000492,Grade K,8.142857143,2.19047619,49.5,82.43785593,40,19,13.67969833,81.80566138,97.79304348,86.47364258,89.06728414,83.66402116,1,1,50,1,31.67563107,1,FALSE
24000494,Grade 5,4.662721893,1.946745562,51.0887574,88.20487143,157,79,13.41810891,68.60105592,90.57148789,85.86956522,86.51960784,75.56816951,1,26,96.42857143,25,96.86120163,11,FALSE
24000495,Grade K,8.795774648,5.028169014,51.78169014,79.50185563,133,53,18.8860398,82.36455026,96.37826087,89.17763829,85.18702796,85.44973545,1,44,96,41,91.78266384,1,FALSE
24000500,Grade 1,9.013245033,4.721854305,45.70198675,76.93907093,136,90,17.32581685,68.82463768,83.28994565,62.42594893,64.8144897,81.92934783,1,21,97.61904762,20,70.17250513,0,FALSE
24000512,Grade 6,10.93359375,1.37109375,48.23046875,79.63579724,251,132,13.67685928,21.16766478,68.2520017,52.90625,59.28720238,31.48009336,1,0,0,0,35.32994116,1,FALSE
24000516,Grade 1,7.490566038,6.880503145,44.72955975,75.60237254,140,67,18.63258529,79.0004529,86.77450038,72.5099485,68.91543323,90.14492754,1,20,91.66666667,17,86.29293982,1,FALSE
24000523,Grade 6,2.49744898,8.946428571,46.17602041,78.82810902,360,164,19.13866847,88.94326636,90.62684218,85.59970238,82.89136905,98.11053362,1,60,100,60,98.39436252,1,FALSE
24000535,PreK,5.666666667,30.33333333,21,35,1,3,29.71531592,0,0,14.43965517,14.43965517,21.74447174,1,0,0,0,34.57767722,197,TRUE
24000552,Grade K,7.294642857,3.848214286,48.5,81.31532455,107,32,13.02250305,63.31829365,90.19994318,70.81036946,76.38165952,69.31216931,1,24,95.83333333,23,87.97169811,2,FALSE
24000553,Grade K,9.107142857,6.428571429,42.46428571,71.79040054,24,18,18.13423638,0,0,19.24882629,19.24882629,22.22222222,1,10,66.66666667,10,47.20788926,140,TRUE
24000554,Grade 9-12,13.1779661,10.6440678,49.79661017,66.69235567,94,64,29.67964548,51.87723184,59.68647207,61.05597563,62.44533506,61.68246168,1,0,0,0,46.29014169,1,FALSE
24000557,Grade 1,15.05839416,9.569343066,34.34306569,58.09555446,96,53,22.23981524,90.44764493,97.89539474,93.37006626,93.00948934,92.31884058,1,18,97.05882353,17,78.20322165,1,FALSE
24000561,Grade 2,7.448051948,2.415584416,50.82467532,83.62844869,150,91,14.15328462,62.84225,84.22413283,87.53949447,86.59208641,75.10752688,1,1,50,1,33.26709948,0,FALSE
24000563,Grade K,7.6015625,4,48.1015625,80.61904259,119,37,14.50215289,70.43066138,91.40645309,78.72907736,79.42054501,76.52116402,1,25,48,24,62.45393295,1,FALSE
24000564,Grade 1,5.248062016,1.565891473,52.30232558,88.37761502,126,63,10.80986576,64.92164855,79.24382056,61.48804379,59.99396788,81.02355072,1,15,50,15,54.08659142,1,FALSE
24000566,Grade 1,6.593023256,8.906976744,43.61046512,73.69791514,139,66,21.95008974,71.70960145,81.7729097,66.11162129,62.75614016,88.0615942,1,44,95.2991453,42,97.2469368,1,FALSE
24000580,Grade K,6.87755102,5.551020408,47.04761905,78.97808598,132,33,16.74479405,65.3015873,90.4,76.14946928,78.96637069,70.63492063,1,14,50,14,50.77940465,1,FALSE
24000581,Grade K,9.936708861,1.367088608,48.43037975,81.20639168,77,32,11.75899388,82.93121693,99.18181818,90.35134721,94.57669933,83.5978836,1,14,50,14,50.77940465,2,FALSE
24000584,Grade K,7.613636364,4.693181818,47.23863636,79.33451243,80,24,16.53557246,31.56592593,42.614,41.15189324,40.91715146,47.75132275,1,12,100,12,68.01772959,64,TRUE
24000606,PreK,5,0,54,90,1,1,,,,,,,0,0,0,0,34.57767722,226,TRUE
24000614,Grade K,7,0,53,89.42528736,4,2,5.477225575,24.88888889,56,43.89671362,43.89671362,44.44444444,1,0,0,0,23.42091408,254,TRUE
24000625,Grade 3,9.023622047,7.338582677,40.24409449,70.84439453,215,119,18.39110308,12.30289134,21.64783613,29.58924949,26.03321501,42.30121448,1,0,0,0,25.87774426,8,FALSE
24000627,Grade 2,12.89855072,6.471014493,40.9057971,67.70997516,115,54,19.66058255,32.9016129,53.62472567,59.84284875,51.25050516,61.9937276,1,9,93.75,8,71.58174307,3,FALSE
24000660,Grade 4,6.232758621,10.55172414,39.87931034,71.27606756,189,85,18.33155686,7.914068966,15.97897727,23.9119154,23.69541333,32.46573772,1,5,30,3,55.32671184,3,FALSE
24000663,Grade 2,13.56830601,6.306010929,40.69398907,66.98365153,154,93,18.65193968,40.84279839,64.32264004,64.51835115,65.1323524,61.71146953,1,0,0,0,24.55997722,0,FALSE
24000664,Grade K,3.032171582,3.495978552,50.46112601,88.3950196,357,125,11.95406602,85.44973545,100,97.04148806,97.04148806,85.44973545,1,49,100,49,89.80802959,1,FALSE
24000670,Grade K,20.77142857,0.785714286,38.15714286,64.09708291,66,23,14.20005686,75.80687831,94.28571429,84.81322719,85.62844458,80.09259259,1,0,0,0,23.42091408,2,FALSE
24000679,Grade 1,4.093023256,1.697674419,53.69767442,90.10320575,43,25,5.184844598,91.62083333,93.60778986,78.83895131,79.02621723,97.91666667,1,0,0,0,22.25138543,186,TRUE
24000682,Grade K,11.704,1.704,46.112,77.43249096,122,32,11.5236195,62.04541005,85.14339674,71.90434272,70.0634058,71.16402116,1,23,47.82608696,22,59.97751786,10,FALSE
24000686,Grade 3,18.25120773,10.86956522,31.19323671,51.80177037,146,85,19.70908205,23.64411658,49.00285259,41.32168541,43.13341324,48.8787767,1,13,66.66666667,13,59.27420891,0,FALSE
24000688,Grade K,7.96969697,1.893939394,49.89393939,83.36906315,64,17,11.53740244,43.80988095,65.18647059,55.84940804,49.41314554,67.39417989,1,23,97.36842105,22,80.54850024,3,FALSE
24000693,Grade K,8.522058824,2.992647059,47.99264706,80.56037335,127,33,13.64170964,70.98980159,84.67695652,77.23387426,67.77148398,83.66402116,1,25,50,25,62.45393295,1,FALSE
24000698,Grade K,0,0,62,99.20634921,2,1,0,84.81269841,99.25217391,95.39829557,95.39829557,85.44973545,1,6,50,6,40.40204616,115,TRUE
24000720,Grade 4,12.73306773,8.494023904,35.17131474,62.62057167,187,75,20.48683806,9.582833583,23.24512987,29.07514451,31.77800103,28.45899109,1,24,91.66666667,23,97.50440249,1,FALSE
24000724,Grade 6,4.596837945,2.541501976,53.11067194,87.89077493,241,131,14.58076864,27.03158489,55.26198986,53.5952381,48.64583333,46.18695363,1,0,0,0,35.32994116,1,FALSE
24000725,Grade 7,13.06477733,3.425101215,44.1902834,72.67409461,227,126,16.21552712,5.782560484,16.34293831,25.54658065,25.47261616,23.46003681,1,0,0,0,34.41778276,3,FALSE
24000727,Grade 2,7.620437956,2,50.66423358,83.91817199,130,66,13.95859285,40.76987186,68.32618122,69.32221059,72.78945773,58.21236559,1,7,90,6,62.3486786,1,FALSE
24000734,Grade K,1.296551724,2.448275862,55.42068966,93.44590538,138,39,11.9103532,78.1669709,95.54403162,78.48668096,81.45157175,81.81216931,1,12,50,12,48.77468767,1,FALSE
24000749,Grade 5,3.992957746,4.070422535,52.45070423,86.59903135,127,68,17.39714555,27.65007062,59.71547619,52.61349105,51.03900256,44.49414542,1,12,100,12,86.02902101,1,FALSE
24000751,Grade 3,6.0875,1.1125,51.0125,87.83050289,157,74,9.759360931,19.45175953,31.76269841,31.70005071,34.6273972,38.32542784,1,21,92.30769231,19,91.44513575,1,FALSE
24000760,Grade 8,4.337349398,4.963855422,50.97590361,84.45258802,80,48,13.67031313,26.43103994,56.22914727,55.47744032,53.88857643,46.08229773,1,0,0,0,38.21848308,177,TRUE
24000763,Grade 1,15.05913978,7.629032258,36.38172043,61.43941271,132,65,22.75888871,72.74048913,82.84913949,66.33129862,64.59413714,86.34963768,1,3,33.33333333,2,37.88808955,1,FALSE
24000765,Grade 9-12,17.96428571,7.107142857,34.42857143,57.91131657,24,17,18.50010725,15.19972973,31.24388889,42.86393814,45.37790462,38.61003861,1,0,0,0,46.29014169,185,TRUE
24000766,Grade 5,9.237442922,9.835616438,37.43378995,65.60408761,186,88,17.53630441,70.71975896,94.22466246,91.11386402,93.53820332,74.87065308,1,13,100,13,78.44719793,1,FALSE
24000767,Grade K,8.866666667,0.066666667,50.53333333,85.17377645,15,8,8.879081892,19.95111111,41.43692308,40.84507042,39.90610329,48.14814815,1,8,43.75,7,43.4680839,218,TRUE
24000768,Grade K,8.619047619,4.182539683,46.81746032,78.49665152,118,33,14.37297508,85.44973545,100,97.04148806,97.04148806,85.44973545,1,25,48,24,62.45393295,1,FALSE
24000770,Grade 1,23.33333333,17,17.33333333,29.88505747,2,1,12.42309677,58.67916667,63.91614907,48.12734082,45.31835206,91.66666667,1,0,0,0,22.25138543,241,TRUE
24000783,Grade 1,5.088235294,1.323529412,52.77941176,89.17048726,132,66,10.76117244,73.10362319,82.37651822,79.20560537,77.96181756,87.11050725,1,18,50,18,64.57348281,1,FALSE
24000794,Grade 3,5.240506329,4.658227848,49.56962025,82.66618085,72,47,16.45404131,2.474941349,6.683371212,20.93859487,21.04635349,33.45600563,1,27,89.20454545,24,90.14475448,43,TRUE
24000796,Grade 4,2.466666667,2,54.76666667,92.52539337,29,18,11.26386757,25.49205882,50.21334842,53.06818182,49.501868,51,1,5,100,5,77.61612297,185,TRUE
24000818,Grade K,13.33333333,0,46,77.58392692,9,6,5.244044241,0,0,19.24882629,19.24882629,22.22222222,1,12,100,12,64.9799724,221,TRUE
24000823,Grade 4,14.91666667,9.392857143,37.05952381,60.49198311,120,62,22.08603276,21.33190061,45.54984848,45.31003678,48.00254405,38.41807038,1,1,50,1,46.86999044,8,FALSE
24000826,Grade 8,8.314049587,1.743801653,49.80991736,83.39129964,114,79,14.86792636,74.97317715,90.71231657,79.45771409,79.07910801,81.21900516,1,0,0,0,38.21848308,1,FALSE
24000827,Grade 7,6.720183486,0.844036697,52.56880734,87.08756697,214,128,11.62578334,75.04988604,88.24734693,75.17863995,71.40475269,79.31038207,1,1,50,1,56.35279014,1,FALSE
24000832,Grade 2,4.5625,3.513888889,52.10416667,86.30407275,139,64,14.40945627,57.1471147,77.96195556,82.13334436,80.43278592,73.63351254,1,14,100,14,76.50009837,1,FALSE
24000833,Grade 2,8.816326531,3.346938776,48.18367347,79.74498683,45,29,16.51220946,24.63928315,53.23943713,52.02294353,52.30399721,46.15591398,1,9,92.85714286,8,71.61699128,93,TRUE
24000834,Grade K,14.2,3.14,42.76,71.2321071,43,33,17.55406808,68.54800265,91.14339713,74.86221678,80.71800367,74.66931217,1,13,66.66666667,13,52.45642414,24,FALSE
24000842,Grade 1,19.72093023,3.744186047,35.95348837,60.57856968,39,25,14.09145889,20.83333333,30.69518717,31.64794007,31.3670412,58.33333333,1,4,37.5,3,39.19895097,184,TRUE
24000857,Grade 1,3.212765957,4.255319149,51.95744681,87.21705477,44,26,15.25002843,9.333333333,17.23076923,20.31835206,20.50561798,43.75,1,9,33.33333333,6,46.12778992,184,TRUE
24000863,Grade 7,15.6969697,8.212121212,34.7979798,59.38980227,77,55,17.99375164,52.07111877,79.18473981,68.87412703,69.29997646,62.74485191,1,0,0,0,34.41778276,18,FALSE
24000868,Grade K,11.36942675,7.324840764,41.07006369,68.51549449,130,57,19.33712871,48.77376984,77.00029605,59.43177179,60.43197591,63.75661376,1,9,38.88888889,7,51.41865164,1,FALSE
24000873,Grade 5,4.972972973,14.20945946,41.12162162,68.07605494,122,67,19.30524775,53.09913332,77.49562151,74.86413043,69.25884484,69.84031941,1,11,45,9,83.2763815,1,FALSE
24000880,Grade 2,15.73333333,3.075,41.43333333,68.6373088,113,60,13.68292399,52.77682258,70.45156835,75.40045556,72.95593152,71.21863799,1,7,42.85714286,6,49.89753426,1,FALSE
24000890,Grade K,10.89312977,2.396946565,46.27480916,77.68541663,125,33,12.7804258,0,0,17.91245662,17.91245662,21.82539683,1,23,50,23,59.97751786,1,FALSE
